serial_number;tree_location;date_time;date (mdy);time;rh;t_rh;t;l1;battery
SN320798;T13;11/14/2016 8:00:00 PM;11/14/2016;8:00:00 PM;100;17,29999924;17;0;3,41
SN320798;T13;11/15/2016 12:00:00 AM;11/15/2016;12:00:00 AM;100;16,54000092;16,3;0;3,41
SN320798;T13;11/15/2016 4:00:00 AM;11/15/2016;4:00:00 AM;100;15,10000038;14,9;0;3,41
SN320798;T13;11/15/2016 8:00:00 AM;11/15/2016;8:00:00 AM;100;16,48999977;15,9;100,1281738;3,41
SN320798;T13;11/15/2016 12:00:00 PM;11/15/2016;12:00:00 PM;100;19,32999992;19,4;521,2554932;3,41
SN320798;T13;11/15/2016 4:00:00 PM;11/15/2016;4:00:00 PM;100;18,36000061;18,3;20,61462402;3,41
SN320798;T13;11/15/2016 8:00:00 PM;11/15/2016;8:00:00 PM;100;17,56999969;17,4;0;3,41
SN320798;T13;11/16/2016 12:00:00 AM;11/16/2016;12:00:00 AM;100;17,44000053;17,1;0;3,41
SN320798;T13;11/16/2016 4:00:00 AM;11/16/2016;4:00:00 AM;100;16,70000076;16,5;0;3,4
SN320798;T13;11/16/2016 8:00:00 AM;11/16/2016;8:00:00 AM;100;17,82999992;17,4;191,4215088;3,4
SN320798;T13;11/16/2016 12:00:00 PM;11/16/2016;12:00:00 PM;100;19,20000076;19,4;418,182373;3,4
SN320798;T13;11/16/2016 4:00:00 PM;11/16/2016;4:00:00 PM;100;17,37999916;17,2;14,72473145;3,4
SN320798;T13;11/16/2016 8:00:00 PM;11/16/2016;8:00:00 PM;100;17,26000023;16,9;0;3,39
SN320798;T13;11/17/2016 12:00:00 AM;11/17/2016;12:00:00 AM;100;16,92000008;16,6;0;3,39
SN320798;T13;11/17/2016 4:00:00 AM;11/17/2016;4:00:00 AM;100;16,75;16,5;0;3,39
SN320798;T13;11/17/2016 8:00:00 AM;11/17/2016;8:00:00 AM;;;17;;3,38
SN320799;T03;7/18/2016 4:00:00 AM;7/18/2016;4:00:00 AM;99;15,34000015;15,6;0;3,91
SN320799;T03;7/18/2016 8:00:00 AM;7/18/2016;8:00:00 AM;99,1;15,77999973;16,1;407,7753906;3,91
SN320799;T03;7/18/2016 12:00:00 PM;7/18/2016;12:00:00 PM;98,1;19,29000092;20,1;2814,837891;3,91
SN320799;T03;7/18/2016 4:00:00 PM;7/18/2016;4:00:00 PM;98,3;18,76000023;18,9;637,3964844;3,91
SN320799;T03;7/18/2016 8:00:00 PM;7/18/2016;8:00:00 PM;98,9;17,14999962;17,5;0;3,91
SN320799;T03;7/19/2016 12:00:00 AM;7/19/2016;12:00:00 AM;99,2;16,45999908;16,6;0;3,91
SN320799;T03;7/19/2016 4:00:00 AM;7/19/2016;4:00:00 AM;99,3;15,78999996;15,9;0;3,91
SN320799;T03;7/19/2016 8:00:00 AM;7/19/2016;8:00:00 AM;99,3;15,84000015;16;380,0625;3,91
SN320799;T03;7/19/2016 12:00:00 PM;7/19/2016;12:00:00 PM;89;19,95000076;20,1;2482,283203;3,91
SN320799;T03;7/19/2016 4:00:00 PM;7/19/2016;4:00:00 PM;97,8;17,81999969;18,3;265,2519531;3,91
SN320799;T03;7/19/2016 8:00:00 PM;7/19/2016;8:00:00 PM;98,9;16,63999939;16,8;0;3,91
SN320799;T03;7/20/2016 12:00:00 AM;7/20/2016;12:00:00 AM;99,1;15,72000027;15,9;0;3,91
SN320799;T03;7/20/2016 4:00:00 AM;7/20/2016;4:00:00 AM;99,2;14,89999962;15,1;0;3,91
SN320799;T03;7/20/2016 8:00:00 AM;7/20/2016;8:00:00 AM;99,3;15,26000023;15,4;186,0722656;3,91
SN320799;T03;7/20/2016 12:00:00 PM;7/20/2016;12:00:00 PM;92;18,98999977;18,8;898,6894531;3,91
SN320799;T03;7/20/2016 4:00:00 PM;7/20/2016;4:00:00 PM;98,4;18,45999908;18,8;257,3339844;3,91
SN320799;T03;7/20/2016 8:00:00 PM;7/20/2016;8:00:00 PM;99,1;17,20000076;17,4;0;3,91
SN320799;T03;7/21/2016 12:00:00 AM;7/21/2016;12:00:00 AM;99,2;16,64999962;17;0;3,91
SN320799;T03;7/21/2016 4:00:00 AM;7/21/2016;4:00:00 AM;99,4;13,44999981;13,6;0;3,91
SN320799;T03;7/21/2016 8:00:00 AM;7/21/2016;8:00:00 AM;99,3;14,14000034;14,3;340,4726563;3,91
SN320799;T03;7/21/2016 8:00:00 PM;7/21/2016;8:00:00 PM;96,8;17,52000046;17,7;0;3,91
SN320799;T03;7/22/2016 12:00:00 AM;7/22/2016;12:00:00 AM;98,2;16,20000076;16,5;0;3,91
SN320799;T03;7/22/2016 4:00:00 AM;7/22/2016;4:00:00 AM;96,3;14,69999981;14,9;0;3,91
SN320799;T03;7/22/2016 8:00:00 AM;7/22/2016;8:00:00 AM;95,3;15,56000042;15,5;221,703125;3,91
SN320799;T03;7/22/2016 12:00:00 PM;7/22/2016;12:00:00 PM;94,5;18,39999962;18,8;348,390625;3,91
SN320799;T03;7/22/2016 8:00:00 PM;7/22/2016;8:00:00 PM;99;16,09000015;16,4;0;3,91
SN320799;T03;7/23/2016 12:00:00 AM;7/23/2016;12:00:00 AM;99,2;14,60999966;14,9;0;3,91
SN320799;T03;7/23/2016 4:00:00 AM;7/23/2016;4:00:00 AM;99,3;13,89999962;14,1;0;3,91
SN320799;T03;7/23/2016 8:00:00 AM;7/23/2016;8:00:00 AM;99,4;15,39999962;15,5;364,2265625;3,91
SN320799;T03;7/24/2016 4:00:00 AM;7/24/2016;4:00:00 AM;99,4;14,78999996;15;0;3,91
SN320799;T03;7/25/2016 4:00:00 AM;7/25/2016;4:00:00 AM;99,8;11,68999958;12;0;3,91
SN320799;T03;7/25/2016 8:00:00 AM;7/25/2016;8:00:00 AM;99,8;11,89999962;12;142,5234375;3,91
SN320799;T03;7/21/2016 12:00:00 PM;7/21/2016;12:00:00 PM;72;23,70999908;20,9;2565,421875;3,9
SN320799;T03;7/21/2016 4:00:00 PM;7/21/2016;4:00:00 PM;90;20,45999908;20,6;376,1035156;3,9
SN320799;T03;7/22/2016 4:00:00 PM;7/22/2016;4:00:00 PM;98,3;17,38999939;17,8;170,2363281;3,9
SN320799;T03;7/23/2016 12:00:00 PM;7/23/2016;12:00:00 PM;86;19,69000053;20;1595,470703;3,9
SN320799;T03;7/23/2016 4:00:00 PM;7/23/2016;4:00:00 PM;98,1;18,73999977;18,8;162,3183594;3,9
SN320799;T03;7/23/2016 8:00:00 PM;7/23/2016;8:00:00 PM;99,2;17,02000046;17,1;0;3,9
SN320799;T03;7/24/2016 12:00:00 AM;7/24/2016;12:00:00 AM;99,3;15,14000034;15,4;0;3,9
SN320799;T03;7/24/2016 8:00:00 AM;7/24/2016;8:00:00 AM;99,5;15,39999962;15,6;142,5234375;3,9
SN320799;T03;7/24/2016 12:00:00 PM;7/24/2016;12:00:00 PM;99,5;17,81999969;18,1;332,5546875;3,9
SN320799;T03;7/24/2016 4:00:00 PM;7/24/2016;4:00:00 PM;99,5;17,79999924;18,3;380,0625;3,9
SN320799;T03;7/24/2016 8:00:00 PM;7/24/2016;8:00:00 PM;99,6;15,31000042;15,6;0;3,9
SN320799;T03;7/25/2016 12:00:00 AM;7/25/2016;12:00:00 AM;99,7;12,81999969;13,1;0;3,9
SN320799;T03;7/25/2016 12:00:00 PM;7/25/2016;12:00:00 PM;99;18,73999977;20,4;1207,490234;3,9
SN320799;T03;7/25/2016 4:00:00 PM;7/25/2016;4:00:00 PM;91,7;19,84000015;19,8;669,0683594;3,9
SN320799;T03;7/25/2016 8:00:00 PM;7/25/2016;8:00:00 PM;99;17,63999939;18,1;0;3,9
SN320799;T03;7/26/2016 12:00:00 AM;7/26/2016;12:00:00 AM;99,4;17,23999977;17,4;0;3,9
SN320799;T03;7/26/2016 4:00:00 AM;7/26/2016;4:00:00 AM;99,5;15,02000046;15,3;0;3,9
SN320799;T03;7/26/2016 8:00:00 AM;7/26/2016;8:00:00 AM;99,7;14,90999985;15;193,9902344;3,9
SN320799;T03;7/26/2016 12:00:00 PM;7/26/2016;12:00:00 PM;93;20,35000038;20,9;3008,828125;3,9
SN320799;T03;7/26/2016 4:00:00 PM;7/26/2016;4:00:00 PM;99,1;18,27000046;18,5;237,5390625;3,9
SN320799;T03;7/26/2016 8:00:00 PM;7/26/2016;8:00:00 PM;99,4;17,10000038;17,4;0;3,9
SN320799;T03;7/27/2016 12:00:00 AM;7/27/2016;12:00:00 AM;99,6;15,92000008;16,3;0;3,9
SN320799;T03;7/27/2016 4:00:00 AM;7/27/2016;4:00:00 AM;99,6;15,68000031;15,8;0;3,9
SN320799;T03;7/27/2016 8:00:00 AM;7/27/2016;8:00:00 AM;99,7;16,37000084;16,5;257,3339844;3,9
SN320799;T03;7/27/2016 12:00:00 PM;7/27/2016;12:00:00 PM;98,6;18,48999977;18,6;752,2070313;3,9
SN320799;T03;7/27/2016 4:00:00 PM;7/27/2016;4:00:00 PM;97,3;18,37999916;18,1;376,1035156;3,9
SN320799;T03;7/27/2016 8:00:00 PM;7/27/2016;8:00:00 PM;99,6;17,73999977;17,8;0;3,9
SN320799;T03;7/28/2016 12:00:00 AM;7/28/2016;12:00:00 AM;99,7;17,60000038;17,5;0;3,9
SN320799;T03;7/28/2016 4:00:00 AM;7/28/2016;4:00:00 AM;99,8;16,37999916;16,6;0;3,9
SN320799;T03;7/28/2016 8:00:00 AM;7/28/2016;8:00:00 AM;99,8;16,95999908;17,2;118,7695313;3,9
SN320799;T03;7/28/2016 12:00:00 PM;7/28/2016;12:00:00 PM;98,7;18,45000076;18,7;882,8535156;3,9
SN320799;T03;7/28/2016 4:00:00 PM;7/28/2016;4:00:00 PM;93,4;20,97999954;21,3;1057,048828;3,9
SN320799;T03;7/28/2016 8:00:00 PM;7/28/2016;8:00:00 PM;99,5;18,15999985;18,3;0;3,9
SN320799;T03;7/29/2016 12:00:00 AM;7/29/2016;12:00:00 AM;99,7;17,45000076;17,6;0;3,9
SN320799;T03;7/29/2016 4:00:00 AM;7/29/2016;4:00:00 AM;99,8;15,23999977;15,5;0;3,9
SN320799;T03;7/29/2016 8:00:00 AM;7/29/2016;8:00:00 AM;99,9;15,52999973;15,8;403,8164063;3,9
SN320799;T03;7/29/2016 12:00:00 PM;7/29/2016;12:00:00 PM;99,8;18,61000061;19;475,078125;3,9
SN320799;T03;7/29/2016 4:00:00 PM;7/29/2016;4:00:00 PM;96,7;19,63999939;20;98,97460938;3,9
SN320799;T03;7/29/2016 8:00:00 PM;7/29/2016;8:00:00 PM;99,7;16,23999977;16,5;0;3,9
SN320799;T03;7/30/2016 12:00:00 AM;7/30/2016;12:00:00 AM;99,9;15,72999954;15,9;0;3,9
SN320799;T03;7/30/2016 4:00:00 AM;7/30/2016;4:00:00 AM;99,9;15,97999954;16,1;0;3,9
SN320799;T03;7/30/2016 8:00:00 AM;7/30/2016;8:00:00 AM;99,9;15,94999981;16,3;376,1035156;3,9
SN320799;T03;7/30/2016 12:00:00 PM;7/30/2016;12:00:00 PM;99,9;17,87999916;18,1;716,5761719;3,9
SN320799;T03;7/30/2016 4:00:00 PM;7/30/2016;4:00:00 PM;99,9;16,78000069;17;98,97460938;3,9
SN320799;T03;7/30/2016 8:00:00 PM;7/30/2016;8:00:00 PM;100;16,07999992;16,4;0;3,9
SN320799;T03;7/31/2016 12:00:00 AM;7/31/2016;12:00:00 AM;100;15,39000034;15,6;0;3,9
SN320799;T03;7/31/2016 4:00:00 AM;7/31/2016;4:00:00 AM;100;15,10000038;15,3;0;3,9
SN320799;T03;7/31/2016 8:00:00 AM;7/31/2016;8:00:00 AM;100;15,07999992;15,1;312,7597656;3,9
SN320799;T03;7/31/2016 12:00:00 PM;7/31/2016;12:00:00 PM;99,7;19,02000046;19,9;2391,226563;3,9
SN320799;T03;7/31/2016 4:00:00 PM;7/31/2016;4:00:00 PM;90;22,47999954;22,8;1868,640625;3,9
SN320799;T03;7/31/2016 8:00:00 PM;7/31/2016;8:00:00 PM;99,6;17,84000015;18;0;3,9
SN320799;T03;8/1/2016 12:00:00 AM;8/1/2016;12:00:00 AM;99,8;17,04000092;17,3;0;3,9
SN320799;T03;8/1/2016 4:00:00 AM;8/1/2016;4:00:00 AM;99,8;15,44999981;15,7;0;3,9
SN320799;T03;8/1/2016 8:00:00 AM;8/1/2016;8:00:00 AM;99,7;15,30000019;15,4;63,34375;3,9
SN320799;T03;8/1/2016 12:00:00 PM;8/1/2016;12:00:00 PM;79,3;21,65999985;22,1;2961,320313;3,9
SN320799;T03;8/1/2016 4:00:00 PM;8/1/2016;4:00:00 PM;97,3;19,37000084;19,6;578,0117188;3,9
SN320799;T03;8/1/2016 8:00:00 PM;8/1/2016;8:00:00 PM;98,9;18,22999954;18,4;0;3,9
SN320799;T03;8/2/2016 12:00:00 AM;8/2/2016;12:00:00 AM;99,3;17,72999954;17,9;0;3,9
SN320799;T03;8/2/2016 4:00:00 AM;8/2/2016;4:00:00 AM;99,3;16,48999977;16,8;0;3,9
SN320799;T03;8/2/2016 8:00:00 AM;8/2/2016;8:00:00 AM;99,4;15,22000027;15,3;209,8261719;3,9
SN320799;T03;8/2/2016 12:00:00 PM;8/2/2016;12:00:00 PM;74,7;22,01000023;21;1219,367188;3,9
SN320799;T03;8/2/2016 4:00:00 PM;8/2/2016;4:00:00 PM;73,7;23,05999947;23,4;1053,089844;3,9
SN320799;T03;8/2/2016 8:00:00 PM;8/2/2016;8:00:00 PM;97,5;18,05999947;18,4;0;3,9
SN320799;T03;8/3/2016 12:00:00 AM;8/3/2016;12:00:00 AM;98,5;16,44000053;16,6;0;3,9
SN320799;T03;8/3/2016 4:00:00 AM;8/3/2016;4:00:00 AM;98,8;15,52999973;15,8;0;3,9
SN320799;T03;8/3/2016 8:00:00 AM;8/3/2016;8:00:00 AM;97,9;15,85999966;15,8;384,0214844;3,9
SN320799;T03;8/3/2016 12:00:00 PM;8/3/2016;12:00:00 PM;78,2;22,63999939;22,4;2129,933594;3,9
SN320799;T03;8/3/2016 4:00:00 PM;8/3/2016;4:00:00 PM;98,8;18,22999954;18,4;35,63085938;3,9
SN320799;T03;8/3/2016 8:00:00 PM;8/3/2016;8:00:00 PM;99,1;17,05999947;17,3;0;3,9
SN320799;T03;8/4/2016 12:00:00 AM;8/4/2016;12:00:00 AM;99,2;16,36000061;16,7;0;3,9
SN320799;T03;8/4/2016 4:00:00 AM;8/4/2016;4:00:00 AM;99,3;15,72000027;15,9;0;3,9
SN320799;T03;8/4/2016 8:00:00 AM;8/4/2016;8:00:00 AM;99,4;15,43999958;15,6;261,2929688;3,9
SN320799;T03;8/4/2016 4:00:00 PM;8/4/2016;4:00:00 PM;98,8;19,14999962;19,3;530,5039063;3,9
SN320799;T03;8/4/2016 8:00:00 PM;8/4/2016;8:00:00 PM;99,2;17,94000053;18,3;0;3,9
SN320799;T03;8/5/2016 12:00:00 AM;8/5/2016;12:00:00 AM;99,3;15,96000004;16,1;0;3,9
SN320799;T03;8/5/2016 4:00:00 AM;8/5/2016;4:00:00 AM;99,4;14,60000038;14,9;0;3,9
SN320799;T03;8/5/2016 8:00:00 AM;8/5/2016;8:00:00 AM;99,5;15,31000042;15,4;344,4316406;3,9
SN320799;T03;8/4/2016 12:00:00 PM;8/4/2016;12:00:00 PM;95,7;18,73999977;20,6;1417,316406;3,89
SN320799;T03;8/5/2016 12:00:00 PM;8/5/2016;12:00:00 PM;97,5;19,65999985;20,6;1262,916016;3,89
SN320799;T03;8/5/2016 4:00:00 PM;8/5/2016;4:00:00 PM;88,8;21,89999962;22,1;1251,039063;3,89
SN320799;T03;8/5/2016 8:00:00 PM;8/5/2016;8:00:00 PM;98,1;19,01000023;19,3;0;3,89
SN320799;T03;8/6/2016 12:00:00 AM;8/6/2016;12:00:00 AM;99;18,59000015;18,7;0;3,89
SN320799;T03;8/6/2016 4:00:00 AM;8/6/2016;4:00:00 AM;99,3;16,22999954;16,4;0;3,89
SN320799;T03;8/6/2016 8:00:00 AM;8/6/2016;8:00:00 AM;99,4;15,78999996;15,8;138,5644531;3,89
SN320799;T03;8/6/2016 12:00:00 PM;8/6/2016;12:00:00 PM;77,2;22,81999969;22,5;10352,74414;3,89
SN320799;T03;8/6/2016 4:00:00 PM;8/6/2016;4:00:00 PM;98,7;18,37999916;18,8;166,2773438;3,89
SN320799;T03;8/6/2016 8:00:00 PM;8/6/2016;8:00:00 PM;99,2;17,97999954;18,1;0;3,89
SN320799;T03;8/7/2016 12:00:00 AM;8/7/2016;12:00:00 AM;99,3;16,47999954;16,8;0;3,89
SN320799;T03;8/7/2016 4:00:00 AM;8/7/2016;4:00:00 AM;99,4;15,43999958;15,6;0;3,89
SN320799;T03;8/7/2016 8:00:00 AM;8/7/2016;8:00:00 AM;99,5;15,18000031;15,5;130,6464844;3,89
SN320799;T03;8/7/2016 12:00:00 PM;8/7/2016;12:00:00 PM;98,9;18,31999969;18,9;490,9140625;3,89
SN320799;T03;8/7/2016 4:00:00 PM;8/7/2016;4:00:00 PM;95,3;20,52000046;20,9;1231,244141;3,89
SN320799;T03;8/7/2016 8:00:00 PM;8/7/2016;8:00:00 PM;99,2;18,86000061;18,9;0;3,89
SN320799;T03;8/8/2016 12:00:00 AM;8/8/2016;12:00:00 AM;99,3;17,61000061;17,8;0;3,89
SN320799;T03;8/8/2016 4:00:00 AM;8/8/2016;4:00:00 AM;99,4;15,93999958;16,3;0;3,89
SN320799;T03;8/8/2016 8:00:00 AM;8/8/2016;8:00:00 AM;99,5;15,60999966;15,7;190,03125;3,89
SN320799;T03;8/8/2016 12:00:00 PM;8/8/2016;12:00:00 PM;90,7;21,98999977;23,1;22803,75;3,89
SN320799;T03;8/8/2016 4:00:00 PM;8/8/2016;4:00:00 PM;98,8;18,81999969;19,1;87,09765625;3,89
SN320799;T03;8/8/2016 8:00:00 PM;8/8/2016;8:00:00 PM;99,2;17,34000015;17,6;0;3,89
SN320799;T03;8/9/2016 12:00:00 AM;8/9/2016;12:00:00 AM;99,3;17,40999985;17,6;0;3,89
SN320799;T03;8/9/2016 4:00:00 AM;8/9/2016;4:00:00 AM;99,4;16,12000084;16,4;0;3,89
SN320799;T03;8/9/2016 8:00:00 AM;8/9/2016;8:00:00 AM;99,5;16,60000038;16,8;237,5390625;3,89
SN320799;T03;8/9/2016 12:00:00 PM;8/9/2016;12:00:00 PM;99,4;18,20999908;18,6;233,5800781;3,89
SN320799;T03;8/9/2016 4:00:00 PM;8/9/2016;4:00:00 PM;99,4;18,14999962;18,4;273,1699219;3,89
SN320799;T03;8/9/2016 8:00:00 PM;8/9/2016;8:00:00 PM;99,5;17,51000023;17,7;0;3,89
SN320799;T03;8/10/2016 12:00:00 AM;8/10/2016;12:00:00 AM;99,6;16,02000046;16,2;0;3,89
SN320799;T03;8/10/2016 4:00:00 AM;8/10/2016;4:00:00 AM;99,6;15,98999977;16,1;0;3,89
SN320799;T03;8/10/2016 8:00:00 AM;8/10/2016;8:00:00 AM;99,6;16,02000046;16,1;47,5078125;3,89
SN320799;T03;8/10/2016 12:00:00 PM;8/10/2016;12:00:00 PM;98,9;18,80999947;19,2;740,3300781;3,89
SN320799;T03;8/10/2016 4:00:00 PM;8/10/2016;4:00:00 PM;86,2;20,76000023;21,8;1456,90625;3,89
SN320799;T03;8/10/2016 8:00:00 PM;8/10/2016;8:00:00 PM;98,2;16,76000023;17;0;3,89
SN320799;T03;8/11/2016 12:00:00 AM;8/11/2016;12:00:00 AM;98,7;16,14999962;16,3;0;3,89
SN320799;T03;8/11/2016 4:00:00 AM;8/11/2016;4:00:00 AM;99;15,55000019;15,8;0;3,89
SN320799;T03;8/11/2016 8:00:00 AM;8/11/2016;8:00:00 AM;98,5;15,85999966;15,8;463,2011719;3,89
SN320799;T03;8/11/2016 12:00:00 PM;8/11/2016;12:00:00 PM;91,5;18,71999931;18,6;823,46875;3,89
SN320799;T03;8/11/2016 4:00:00 PM;8/11/2016;4:00:00 PM;99,1;16,43000031;16,6;118,7695313;3,89
SN320799;T03;8/11/2016 8:00:00 PM;8/11/2016;8:00:00 PM;99,4;16,15999985;16,4;0;3,89
SN320799;T03;8/12/2016 12:00:00 AM;8/12/2016;12:00:00 AM;99,4;15,22000027;15,4;0;3,89
SN320799;T03;8/12/2016 4:00:00 AM;8/12/2016;4:00:00 AM;99,5;15,52000046;15,8;0;3,89
SN320799;T03;8/12/2016 8:00:00 AM;8/12/2016;8:00:00 AM;99,6;14,68000031;14,9;91,05664063;3,89
SN320799;T03;8/12/2016 12:00:00 PM;8/12/2016;12:00:00 PM;93,2;19,47999954;20,5;435,4882813;3,89
SN320799;T03;8/12/2016 4:00:00 PM;8/12/2016;4:00:00 PM;95,4;19,44000053;19,8;154,4003906;3,89
SN320799;T03;8/12/2016 8:00:00 PM;8/12/2016;8:00:00 PM;99;16,96999931;17,3;0;3,89
SN320799;T03;8/13/2016 12:00:00 AM;8/13/2016;12:00:00 AM;99,3;16,05999947;16,3;0;3,89
SN320799;T03;8/13/2016 4:00:00 AM;8/13/2016;4:00:00 AM;99,4;15,31999969;15,6;0;3,89
SN320799;T03;8/13/2016 8:00:00 AM;8/13/2016;8:00:00 AM;99,5;15,35999966;15,4;158,359375;3,89
SN320799;T03;8/13/2016 12:00:00 PM;8/13/2016;12:00:00 PM;79,2;22,14999962;21,8;2062,630859;3,89
SN320799;T03;8/13/2016 4:00:00 PM;8/13/2016;4:00:00 PM;81,9;23,29000092;23,8;1132,269531;3,89
SN320799;T03;8/13/2016 8:00:00 PM;8/13/2016;8:00:00 PM;98,7;18,79999924;18,8;0;3,89
SN320799;T03;8/14/2016 12:00:00 AM;8/14/2016;12:00:00 AM;99,1;17,45000076;17,5;0;3,89
SN320799;T03;8/14/2016 4:00:00 AM;8/14/2016;4:00:00 AM;99,2;16,37999916;16,6;0;3,89
SN320799;T03;8/14/2016 8:00:00 AM;8/14/2016;8:00:00 AM;99,3;16,54000092;16,6;193,9902344;3,89
SN320799;T03;8/14/2016 12:00:00 PM;8/14/2016;12:00:00 PM;98,9;19,76000023;20,1;1231,244141;3,89
SN320799;T03;8/14/2016 4:00:00 PM;8/14/2016;4:00:00 PM;95,4;20,28000069;20,8;843,2636719;3,89
SN320799;T03;8/14/2016 8:00:00 PM;8/14/2016;8:00:00 PM;99,1;17,25;17,4;0;3,89
SN320799;T03;8/15/2016 12:00:00 AM;8/15/2016;12:00:00 AM;99,3;16,13999939;16,4;0;3,89
SN320799;T03;8/15/2016 4:00:00 AM;8/15/2016;4:00:00 AM;99,4;15,14000034;15,3;0;3,89
SN320799;T03;8/15/2016 8:00:00 AM;8/15/2016;8:00:00 AM;99,5;16,05999947;15,9;498,8320313;3,89
SN320799;T03;8/15/2016 12:00:00 PM;8/15/2016;12:00:00 PM;99,4;17,44000053;17,5;443,40625;3,89
SN320799;T03;8/15/2016 4:00:00 PM;8/15/2016;4:00:00 PM;98,5;19,18000031;19,9;1559,839844;3,89
SN320799;T03;8/15/2016 8:00:00 PM;8/15/2016;8:00:00 PM;99,4;17,20000076;17,8;0;3,89
SN320799;T03;8/16/2016 12:00:00 AM;8/16/2016;12:00:00 AM;99,5;17,02000046;17,1;0;3,89
SN320799;T03;8/16/2016 4:00:00 AM;8/16/2016;4:00:00 AM;99,5;15,42000008;15,7;0;3,89
SN320799;T03;8/16/2016 8:00:00 AM;8/16/2016;8:00:00 AM;99,5;15,65999985;15,7;372,1445313;3,89
SN320799;T03;8/16/2016 12:00:00 PM;8/16/2016;12:00:00 PM;89,7;19,75;20,1;1662,773438;3,89
SN320799;T03;8/16/2016 4:00:00 PM;8/16/2016;4:00:00 PM;81;24,07999992;23,9;1195,613281;3,89
SN320799;T03;8/16/2016 8:00:00 PM;8/16/2016;8:00:00 PM;98,8;18,56999969;18,8;0;3,89
SN320799;T03;8/17/2016 12:00:00 AM;8/17/2016;12:00:00 AM;99,2;17,17000008;17,4;0;3,89
SN320799;T03;8/17/2016 4:00:00 AM;8/17/2016;4:00:00 AM;99,4;16,54000092;16,7;0;3,89
SN320799;T03;8/17/2016 8:00:00 AM;8/17/2016;8:00:00 AM;99,4;17,05999947;17,1;395,8984375;3,89
SN320799;T03;8/17/2016 12:00:00 PM;8/17/2016;12:00:00 PM;98,7;18,42000008;18,4;475,078125;3,89
SN320799;T03;8/17/2016 4:00:00 PM;8/17/2016;4:00:00 PM;96,3;19,40999985;19,9;289,0058594;3,89
SN320799;T03;8/17/2016 8:00:00 PM;8/17/2016;8:00:00 PM;99;18,53000069;18,6;0;3,89
SN320799;T03;8/18/2016 12:00:00 AM;8/18/2016;12:00:00 AM;99,4;18,10000038;18,1;0;3,89
SN320799;T03;8/18/2016 4:00:00 AM;8/18/2016;4:00:00 AM;99,5;16,81999969;17;0;3,89
SN320799;T03;8/18/2016 8:00:00 AM;8/18/2016;8:00:00 AM;99,5;16,95000076;17;411,734375;3,89
SN320799;T03;8/18/2016 12:00:00 PM;8/18/2016;12:00:00 PM;98,1;18,70000076;18,9;629,4785156;3,89
SN320799;T03;8/18/2016 4:00:00 PM;8/18/2016;4:00:00 PM;99,1;18,36000061;18,6;35,63085938;3,89
SN320799;T03;8/18/2016 8:00:00 PM;8/18/2016;8:00:00 PM;99,5;17,62000084;17,8;0;3,89
SN320799;T03;8/19/2016 12:00:00 AM;8/19/2016;12:00:00 AM;99,5;16,03000069;16,4;0;3,89
SN320799;T03;8/19/2016 4:00:00 AM;8/19/2016;4:00:00 AM;99,6;15,40999985;15,7;0;3,89
SN320799;T03;8/19/2016 8:00:00 AM;8/19/2016;8:00:00 AM;99,7;15,47999954;15,6;154,4003906;3,89
SN320799;T03;8/19/2016 12:00:00 PM;8/19/2016;12:00:00 PM;89,1;19,70999908;20;1148,105469;3,89
SN320799;T03;8/19/2016 8:00:00 PM;8/19/2016;8:00:00 PM;99,5;16,45999908;16,8;0;3,89
SN320799;T03;8/20/2016 12:00:00 AM;8/20/2016;12:00:00 AM;99,6;16,20000076;16,3;0;3,89
SN320799;T03;8/20/2016 4:00:00 AM;8/20/2016;4:00:00 AM;99,7;15,98999977;16,1;0;3,89
SN320799;T03;8/19/2016 4:00:00 PM;8/19/2016;4:00:00 PM;95,2;19,01000023;18,8;273,1699219;3,88
SN320799;T03;8/20/2016 8:00:00 AM;8/20/2016;8:00:00 AM;99,7;16,56999969;16,6;209,8261719;3,88
SN320799;T03;8/20/2016 12:00:00 PM;8/20/2016;12:00:00 PM;96,2;19,47999954;19,9;680,9453125;3,88
SN320799;T03;8/20/2016 4:00:00 PM;8/20/2016;4:00:00 PM;99,2;17,71999931;18,2;130,6464844;3,88
SN320799;T03;8/20/2016 8:00:00 PM;8/20/2016;8:00:00 PM;99,6;17,32999992;17,3;0;3,88
SN320799;T03;8/21/2016 12:00:00 AM;8/21/2016;12:00:00 AM;99,6;16,52000046;16,8;0;3,88
SN320799;T03;8/21/2016 4:00:00 AM;8/21/2016;4:00:00 AM;99,7;15,31999969;15,5;0;3,88
SN320799;T03;8/21/2016 8:00:00 AM;8/21/2016;8:00:00 AM;99,7;15,46000004;15,5;376,1035156;3,88
SN320799;T03;8/21/2016 12:00:00 PM;8/21/2016;12:00:00 PM;85,2;20,79999924;20,1;1524,208984;3,88
SN320799;T03;8/21/2016 4:00:00 PM;8/21/2016;4:00:00 PM;87,7;21,47999954;21,9;431,5292969;3,88
SN320799;T03;8/21/2016 8:00:00 PM;8/21/2016;8:00:00 PM;99,2;18,56999969;18,5;0;3,88
SN320799;T03;8/22/2016 12:00:00 AM;8/22/2016;12:00:00 AM;99,5;17;17,2;0;3,88
SN320799;T03;8/22/2016 4:00:00 AM;8/22/2016;4:00:00 AM;99,5;15,52999973;15,8;0;3,88
